county,state,Clinton,Trump
Wells,ND,0.135472788,0.786210666
Williams,OH,0.272267395,0.629556278
North Dakota,OH,0.20382054,0.758762706
Adams,OH,0.28753731,0.659406497
Allen,OH,0.232041072,0.707159316
Ashland,OH,0.378266149,0.56624575
Ashtabula,OH,0.551011478,0.382173752
Athens,OH,0.167269059,0.784147264
Auglaize,OH,0.280393221,0.673709744
Belmont,OH,0.221166548,0.740422721
Brown,OH,0.335108632,0.611312388
Butler,OH,0.239884393,0.703833283
Carroll,OH,0.251822617,0.692375158
Champaign,OH,0.376908536,0.568804227
Clark,OH,0.267224823,0.675369103
Clermont,OH,0.216668443,0.737397421
Clinton,OH,0.267400843,0.681321518
Columbiana,OH,0.256274347,0.688741299
Coshocton,OH,0.239277769,0.704175074
Crawford,OH,0.654113543,0.30254287
Cuyahoga,OH,0.174602555,0.781688215
Darke,OH,0.292550003,0.636982942
Defiance,OH,0.386902564,0.544950255
Delaware,OH,0.424092758,0.518937193
Erie,OH,0.338268483,0.602468934
Fairfield,OH,0.243856838,0.711805556
Fayette,OH,0.597759411,0.339272949
Franklin,OH,0.284222358,0.642017515
Fulton,OH,0.202091664,0.75530606
Gallia,OH,0.34678852,0.59664048
Geauga,OH,0.348975729,0.585263513
Greene,OH,0.261848982,0.687511263
Guernsey,OH,0.527289793,0.424495672
Hamilton,OH,0.265192913,0.667411823
Hancock,OH,0.236360693,0.705601425
Hardin,OH,0.23757917,0.717522871
Harrison,OH,0.267273892,0.661851562
Henry,OH,0.202980417,0.754250054
Highland,OH,0.291979271,0.657204734
Hocking,OH,0.160994057,0.785161174
Holmes,OH,0.287656987,0.648988081
Huron,OH,0.234175377,0.722198026
Jackson,OH,0.298509765,0.651538058
Jefferson,OH,0.282469665,0.661354444
Knox,OH,0.395912621,0.548297636
Lake,OH,0.260330733,0.69763709
Lawrence,OH,0.327370133,0.612754712
Licking,OH,0.214029108,0.734939204
Logan,OH,0.476295158,0.475363185
Lorain,OH,0.557425942,0.380717196
Lucas,OH,0.274324092,0.6676425
Madison,OH,0.49478749,0.462322477
Mahoning,OH,0.299418385,0.640569529
Marion,OH,0.349185682,0.594707204
Medina,OH,0.225077184,0.727915546
Meigs,OH,0.155115512,0.802438577
Mercer,OH,0.247108901,0.698365164
Miami,OH,0.242521523,0.710345834
Monroe,OH,0.469516231,0.476800474
Montgomery,OH,0.26802532,0.684113015
Morgan,OH,0.225371524,0.715963567
Morrow,OH,0.298644113,0.645885354
Muskingum,OH,0.202185792,0.753270409
Noble,OH,0.370113916,0.565244583
Ottawa,OH,0.230126443,0.714678395
Paulding,OH,0.274021588,0.677306139
Perry,OH,0.262082531,0.685452794
Pickaway,OH,0.296125847,0.6611999
Pike,OH,0.422044762,0.520713374
Portage,OH,0.209129152,0.746869107
Preble,OH,0.154955719,0.793392374
Putnam,OH,0.290217234,0.660183314
Richland,OH,0.338818911,0.610240471
Ross,OH,0.351034117,0.57684285
Sandusky,OH,0.29455214,0.66283908
Scioto,OH,0.306165488,0.613033949
Seneca,OH,0.178060347,0.780141844
Shelby,OH,0.386830528,0.558499134
Stark,OH,0.515682976,0.430296605
Summit,OH,0.444929455,0.507095867
Trumbull,OH,0.292938518,0.646973994
Tuscarawas,OH,0.278678462,0.653403141
Union,OH,0.195860566,0.760275962
Van Wert,OH,0.243862816,0.700902527
Vinton,OH,0.28510088,0.65627298
Warren,OH,0.266317152,0.680691509
Washington,OH,0.299320947,0.642611068
Wayne,OH,0.251791079,0.689796626
Williams,OH,0.421404992,0.501311202
Wood,OH,0.23641662,0.702011656
Wyandot,OK,0.432429997,0.513136798
Ohio,OK,0.212191003,0.734991555
Adair,OK,0.095659876,0.856067316
Alfalfa,OK,0.158429653,0.813870068
Atoka,OK,0.07846634,0.888542131
Beaver,OK,0.127118644,0.835275424
Beckham,OK,0.187450567,0.760348009
Blaine,OK,0.202923723,0.758286293
Bryan,OK,0.258878905,0.693410355
Caddo,OK,0.211187091,0.723361916
Canadian,OK,0.215927485,0.741987698
Carter,OK,0.330867192,0.606064281
Cherokee,OK,0.19664578,0.775156653
Choctaw,OK,0.065801668,0.892493049
Cimarron,OK,0.354764733,0.571384194
Cleveland,OK,0.171321384,0.791162985
Coal,OK,0.352014495,0.589086107
Comanche,OK,0.162951576,0.789392775
Cotton,OK,0.21642178,0.740363008
Craig,OK,0.202601457,0.748352411
Creek,OK,0.199601556,0.742434304
Custer,OK,0.210677017,0.752481547
Delaware,OK,0.098754448,0.87411032
Dewey,OK,0.084838533,0.881773399
Ellis,OK,0.202533395,0.737402119
Garfield,OK,0.175896074,0.782571591
Garvin,OK,0.174190074,0.776990039
Grady,OK,0.130849614,0.830077238
Grant,OK,0.17035865,0.78164557
Greer,OK,0.230296827,0.731832139
Harmon,OK,0.089392929,0.879252835
Harper,OK,0.186154496,0.781131279
Haskell,OK,0.212328767,0.748563853
Hughes,OK,0.188700999,0.764668204
Jackson,OK,0.155319149,0.812765957
Jefferson,OK,0.195619711,0.769785963
Johnston,OK,0.222460275,0.724394453
Kay,OK,0.128200946,0.840972109
Kingfisher,OK,0.219582021,0.743200687
Kiowa,OK,0.196499014,0.764299803
Latimer,OK,0.188723071,0.775913129
Le Flore,OK,0.173262032,0.773903743
Lincoln,OK,0.223826334,0.718320249
Logan,OK,0.193982581,0.771179731
Love,OK,0.171669237,0.781172144
McClain,OK,0.168002983,0.807011001
McCurtain,OK,0.266608062,0.691322366
McIntosh,OK,0.09098914,0.86527737
Major,OK,0.199563001,0.765841224
Marshall,OK,0.217789655,0.735191194
Mayes,OK,0.196635311,0.75524602
Murray,OK,0.329410307,0.621200859
Muskogee,OK,0.184706847,0.761582616
Noble,OK,0.175123908,0.783809299
Nowata,OK,0.239158002,0.710119199
Okfuskee,OK,0.41181345,0.516784575
Oklahoma,OK,0.314359452,0.641192917
Okmulgee,OK,0.295107034,0.663134029
Osage,OK,0.241721235,0.713844715
Ottawa,OK,0.211187932,0.743086109
Pawnee,OK,0.316570605,0.599819885
Payne,OK,0.214868855,0.738405419
Pittsburg,OK,0.245229587,0.703324118
Pontotoc,OK,0.236327204,0.701241553
Pottawatomie,OK,0.166852554,0.798795449
Pushmataha,OK,0.08584423,0.879476976
Roger Mills,OK,0.193382605,0.756521952
Rogers,OK,0.257683215,0.698394923
Seminole,OK,0.212024659,0.754173305
Sequoyah,OK,0.172363718,0.792113494
Stephens,OK,0.148442907,0.799480969
Texas,OK,0.242793792,0.718403548
Tillman,OK,0.355578133,0.583912829
Tulsa,OK,0.214792332,0.734984026
Wagoner,OK,0.227141829,0.712068035
Washington,OK,0.126970417,0.832217664
Washita,OK,0.142311887,0.803435115
Woods,OK,0.114944042,0.835681369
Woodward,OR,0.289316803,0.653228648
Oklahoma,OR,0.204693017,0.708281125
Baker,OR,0.59879392,0.275777901
Benton,OR,0.476992511,0.412971468
Clackamas,OR,0.470504475,0.413852726
Clatsop,OR,0.381959576,0.496543692
Columbia,OR,0.333663335,0.570529812
Coos,OR,0.216644758,0.699227736
Crook,OR,0.340972167,0.571881691
Curry,OR,0.430654342,0.463609891
Deschutes,OR,0.263373255,0.646138899
Douglas,OR,0.23454367,0.658488714
Gilliam,OR,0.170276498,0.739631336
Grant,OR,0.171867136,0.732762959
Harney,OR,0.596700275,0.299908341
Hood River,OR,0.406550989,0.492741958
Jackson,OR,0.315043874,0.579659583
Jefferson,OR,0.30190754,0.604196589
Josephine,OR,0.236339201,0.669846265
Klamath,OR,0.16259542,0.768956743
Lake,OR,0.535311279,0.349783798
Lane,OR,0.494971492,0.397489705
Lincoln,OR,0.306459579,0.57030944
Linn,OR,0.215237183,0.689410637
Malheur,OR,0.42230342,0.463146741
Marion,OR,0.244060475,0.652987761
Morrow,OR,0.733046356,0.170266823
Multnomah,OR,0.407494726,0.470033503
Polk,OR,0.198623402,0.719764012
Sherman,OR,0.417880171,0.473665145
Tillamook,OR,0.278037468,0.6181469
Umatilla,OR,0.25053979,0.650138803
Union,OR,0.255611544,0.65231333
Wallowa,OR,0.399615513,0.487545971
Wasco,OR,0.569215398,0.309016016
Washington,OR,0.189486553,0.722493888
Wheeler,OR,0.395893586,0.47689373
Yamhill,PA,0.50071852,0.390940352
Oregon,PA,0.296290894,0.654782246
Adams,PA,0.559377896,0.394833145
Allegheny,PA,0.225269897,0.737007281
Armstrong,PA,0.385155455,0.570280126
Beaver,PA,0.153959873,0.825850053
Bedford,PA,0.426091208,0.524898824
Berks,PA,0.252218066,0.707161056
Blair,PA,0.245093512,0.698106673
Bradford,PA,0.484172941,0.476350705
Bucks,PA,0.291542573,0.657133532
Butler,PA,0.29670226,0.6645489
Cambria,PA,0.240271493,0.719004525
Cameron,PA,0.308212327,0.646466388
Carbon,PA,0.47974957,0.456284683
Centre,PA,0.518985487,0.425329123
Chester,PA,0.24195923,0.71211778
Clarion,PA,0.237337192,0.721620839
Clearfield,PA,0.305965817,0.646372138
Clinton,PA,0.313407704,0.631586333
Columbia,PA,0.290138312,0.660804485
Crawford,PA,0.381298285,0.55938325
Cumberland,PA,0.491004151,0.461842575
Dauphin,PA,0.592651736,0.369708288
Delaware,PA,0.264865608,0.689145528
Elk,PA,0.464416722,0.480056582
Erie,PA,0.331725171,0.639383353
Fayette,PA,0.258784622,0.695742042
Forest,PA,0.247709415,0.705869004
Franklin,PA,0.133685136,0.834652595
Fulton,PA,0.282455256,0.68370305
Greene,PA,0.228480822,0.729588241
Huntingdon,PA,0.302397566,0.652851372
Indiana,PA,0.186272008,0.775299821
Jefferson,PA,0.172688478,0.784542437
Juniata,PA,0.497902379,0.46343052
Lackawanna,PA,0.372063292,0.563300549
Lancaster,PA,0.341050735,0.619047619
Lawrence,PA,0.303233445,0.648368878
Lebanon,PA,0.499738836,0.452827638
Lehigh,PA,0.385950067,0.57900972
Luzerne,PA,0.254640042,0.696778862
Lycoming,PA,0.244472789,0.706693392
McKean,PA,0.354529798,0.596983289
Mercer,PA,0.207093638,0.752844399
Mifflin,PA,0.484487487,0.476888356
Monroe,PA,0.583793075,0.370979729
Montgomery,PA,0.333917719,0.618045816
Montour,PA,0.458420375,0.496216261
Northampton,PA,0.265207142,0.688947896
Northumberland,PA,0.216742314,0.73070984
Perry,PA,0.823013227,0.153248649
Philadelphia,PA,0.352153401,0.610865926
Pike,PA,0.165564598,0.794888098
Potter,PA,0.264573637,0.694186322
Schuylkill,PA,0.242751425,0.711209511
Snyder,PA,0.204474261,0.758988717
Somerset,PA,0.237944162,0.726840102
Sullivan,PA,0.269022738,0.676941658
Susquehanna,PA,0.210785108,0.735613552
Tioga,PA,0.349231465,0.600248644
Union,PA,0.268125797,0.680875478
Venango,PA,0.27910383,0.67684713
Warren,PA,0.355168334,0.600252281
Washington,PA,0.291781164,0.676326089
Wayne,PA,0.325185839,0.63502496
Westmoreland,PA,0.287514146,0.666691814
Wyoming,PA,0.329396382,0.617836936
York,RI,0.474553203,0.481735617
Pennsylvania,RI,0.573464181,0.351913641
Bristol,RI,0.460531608,0.467210218
Kent,RI,0.556730418,0.367328542
Newport,RI,0.57510645,0.365760603
Providence,RI,0.508384939,0.410281909
Washington,RI,0.875,0.072802198
Federal,SC,0.544066066,0.388980575
Rhode Island,SC,0.347192575,0.627656613
Abbeville,SC,0.340075617,0.614888245
Aiken,SC,0.761414254,0.219654788
Allendale,SC,0.262129891,0.698681709
Anderson,SC,0.627293209,0.354682974
Bamberg,SC,0.463890353,0.51544544
Barnwell,SC,0.409276145,0.546609954
Beaufort,SC,0.386143843,0.560722864
Berkeley,SC,0.473307723,0.501655848
Calhoun,SC,0.506388046,0.427814795
Charleston,SC,0.279976102,0.697044901
Cherokee,SC,0.463571026,0.511908117
Chester,SC,0.413605935,0.561606658
Chesterfield,SC,0.502240987,0.479766158
Clarendon,SC,0.442119297,0.526983943
Colleton,SC,0.468019141,0.505122329
Darlington,SC,0.49871773,0.481877244
Dillon,SC,0.38446785,0.559192546
Dorchester,SC,0.385692202,0.587598763
Edgefield,SC,0.616401882,0.357415461
Fairfield,SC,0.461065751,0.510486613
Florence,SC,0.420444136,0.549293995
Georgetown,SC,0.346166895,0.594111496
Greenville,SC,0.372388138,0.589681188
Greenwood,SC,0.587099705,0.396093573
Hampton,SC,0.296494132,0.671742401
Horry,SC,0.521221668,0.453924915
Jasper,SC,0.356268322,0.605000862
Kershaw,SC,0.354717756,0.609147876
Lancaster,SC,0.334600617,0.632989535
Laurens,SC,0.637444826,0.343673369
Lee,SC,0.288550531,0.655451172
Lexington,SC,0.475268405,0.508435583
McCormick,SC,0.600238162,0.381339311
Marion,SC,0.57310617,0.41072288
Marlboro,SC,0.369905397,0.596001666
Newberry,SC,0.237788018,0.718834547
Oconee,SC,0.676381393,0.306630686
Orangeburg,SC,0.211095027,0.738771433
Pickens,SC,0.64010621,0.310979007
Richland,SC,0.328468006,0.645259225
Saluda,SC,0.330308035,0.629919894
Spartanburg,SC,0.545456608,0.425191671
Sumter,SC,0.391085015,0.583939795
Union,SC,0.661153182,0.323103494
Williamsburg,SC,0.363711885,0.583733396
York,SD,0.406734198,0.549393327
South Carolina,SD,0.241648898,0.692253021
Aurora,SD,0.282339043,0.657855877
Beadle,SD,0.358572672,0.579634465
Bennett,SD,0.236718225,0.707800941
Bon Homme,SD,0.38477918,0.532176656
Brookings,SD,0.338339332,0.596561996
Brown,SD,0.249562937,0.684003497
Brule,SD,0.604081633,0.348979592
Buffalo,SD,0.159963227,0.771546771
Butte,SD,0.126353791,0.847172082
Campbell,SD,0.272356539,0.693853772
Charles Mix,SD,0.24019312,0.687386844
Clark,SD,0.514499901,0.416058394
Clay,SD,0.272002742,0.665352644
Codington,SD,0.455319149,0.500425532
Corson,SD,0.237449693,0.697521712
Custer,SD,0.296151911,0.648516097
Davison,SD,0.35456862,0.59228249
Day,SD,0.274038462,0.656730769
Deuel,SD,0.519906323,0.423302108
Dewey,SD,0.133333333,0.83364486
Douglas,SD,0.198123045,0.74713243
Edmunds,SD,0.2304238,0.704743194
Fall River,SD,0.182468694,0.76744186
Faulk,SD,0.272446689,0.668350168
Grant,SD,0.18699187,0.765184122
Gregory,SD,0.073754789,0.896551724
Haakon,SD,0.200941347,0.742577842
Hamlin,SD,0.183718372,0.765126513
Hand,SD,0.211365902,0.746261216
Hanson,SD,0.049350649,0.902597403
Harding,SD,0.29969419,0.632905199
Hughes,SD,0.20564636,0.747994056
Hutchinson,SD,0.18115942,0.786956522
Hyde,SD,0.294977169,0.659360731
Jackson,SD,0.273009307,0.670113754
Jerauld,SD,0.123655914,0.806451613
Jones,SD,0.275578205,0.658565269
Kingsbury,SD,0.340996169,0.59504863
Lake,SD,0.283398075,0.625823341
Lawrence,SD,0.320082438,0.614284016
Lincoln,SD,0.259676284,0.687543983
Lyman,SD,0.240819482,0.693467337
McCook,SD,0.168865435,0.784520668
McPherson,SD,0.387262455,0.542372881
Marshall,SD,0.191291627,0.726357456
Meade,SD,0.348462665,0.588579795
Mellette,SD,0.264097744,0.663533835
Miner,SD,0.391117131,0.537201487
Minnehaha,SD,0.355608592,0.590180702
Moody,SD,0.864027539,0.082960413
Oglala Lakota,SD,0.29478667,0.624259054
Pennington,SD,0.117061021,0.830012453
Perkins,SD,0.160807779,0.80104712
Potter,SD,0.395988686,0.551298534
Roberts,SD,0.21460374,0.729296527
Sanborn,SD,0.311419858,0.628261606
Spink,SD,0.209955329,0.732610083
Stanley,SD,0.159117305,0.788617886
Sully,SD,0.708235294,0.229176471
Todd,SD,0.175665399,0.786692015
Tripp,SD,0.231566265,0.707710843
Turner,SD,0.282005825,0.669874636
Union,SD,0.184497376,0.765442067
Walworth,SD,0.343032318,0.588070248
Yankton,SD,0.460234681,0.479791395
Ziebach,TN,0.317374282,0.615307504
South Dakota,TN,0.301629798,0.64295037
Anderson,TN,0.221100619,0.748029958
Bedford,TN,0.232932996,0.745259166
Benton,TN,0.192324185,0.776586621
Bledsoe,TN,0.231765247,0.717188937
Blount,TN,0.18284798,0.769875343
Bradley,TN,0.179380785,0.787583786
Campbell,TN,0.212081295,0.754045916
Cannon,TN,0.224094761,0.746918336
Carroll,TN,0.163773478,0.801460823
Carter,TN,0.243531776,0.709432303
Cheatham,TN,0.19102505,0.780851391
Chester,TN,0.170577281,0.800931099
Claiborne,TN,0.242123288,0.733219178
Clay,TN,0.16336797,0.807438562
Cocke,TN,0.237494367,0.72189675
Coffee,TN,0.241430424,0.737817306
Crockett,TN,0.197344461,0.77439302
Cumberland,TN,0.597684167,0.339465527
Davidson,TN,0.194686411,0.781358885
Decatur,TN,0.225593098,0.743493889
DeKalb,TN,0.252526873,0.707684903
Dickson,TN,0.211157768,0.763347331
Dyer,TN,0.302877179,0.673146334
Fayette,TN,0.150006818,0.823401064
Fentress,TN,0.266642282,0.702999268
Franklin,TN,0.268992684,0.705274467
Gibson,TN,0.261919727,0.715632576
Giles,TN,0.144105894,0.827422577
Grainger,TN,0.178772845,0.787092397
Greene,TN,0.209741759,0.763384422
Grundy,TN,0.196936014,0.766334815
Hamblen,TN,0.388433234,0.552869221
Hamilton,TN,0.144329897,0.826086957
Hancock,TN,0.451310256,0.53046479
Hardeman,TN,0.16303146,0.805307066
Hardin,TN,0.16881679,0.801386348
Hawkins,TN,0.543020193,0.440883816
Haywood,TN,0.17617696,0.796515611
Henderson,TN,0.236616454,0.734492082
Henry,TN,0.233457059,0.72891335
Hickman,TN,0.273358586,0.688762626
Houston,TN,0.274989515,0.689221306
Humphreys,TN,0.252798925,0.724585759
Jackson,TN,0.183200503,0.774748322
Jefferson,TN,0.150174799,0.822313421
Johnson,TN,0.347974787,0.585327925
Knox,TN,0.292893401,0.688832487
Lake,TN,0.377890441,0.603932237
Lauderdale,TN,0.180071492,0.792799694
Lawrence,TN,0.192557334,0.775638252
Lewis,TN,0.191339527,0.778993108
Lincoln,TN,0.210294558,0.752853662
Loudon,TN,0.187150093,0.783311117
McMinn,TN,0.184100418,0.7811317
McNairy,TN,0.142857143,0.834621535
Macon,TN,0.40524659,0.559679958
Madison,TN,0.260725465,0.708525133
Marion,TN,0.248974247,0.714447839
Marshall,TN,0.283807854,0.672877378
Maury,TN,0.198148148,0.773611111
Meigs,TN,0.18639209,0.782425554
Monroe,TN,0.37658799,0.561280805
Montgomery,TN,0.169514696,0.794600137
Moore,TN,0.157196122,0.811483967
Morgan,TN,0.198056984,0.777696138
Obion,TN,0.236359217,0.736298457
Overton,TN,0.20910683,0.759019264
Perry,TN,0.204971319,0.772848948
Pickett,TN,0.19202454,0.781748466
Polk,TN,0.251763928,0.69829487
Putnam,TN,0.175555957,0.782860242
Rhea,TN,0.223222115,0.732844155
Roane,TN,0.244790322,0.715892745
Robertson,TN,0.341654566,0.60049704
Rutherford,TN,0.131124526,0.848518882
Scott,TN,0.184931507,0.7799438
Sequatchie,TN,0.173413748,0.788417052
Sevier,TN,0.619450298,0.344842508
Shelby,TN,0.227138246,0.738838085
Smith,TN,0.230609549,0.729194188
Stewart,TN,0.201965381,0.754343428
Sullivan,TN,0.253982239,0.70105587
Sumner,TN,0.246369405,0.720156722
Tipton,TN,0.299367089,0.665506329
Trousdale,TN,0.175399583,0.78818624
Unicoi,TN,0.161997759,0.808868257
Union,TN,0.222819347,0.752377015
Van Buren,TN,0.259697326,0.700852189
Warren,TN,0.261788945,0.688482412
Washington,TN,0.12241762,0.859825849
Wayne,TN,0.22751149,0.739330269
Weakley,TN,0.18778626,0.780763359
White,TN,0.29182938,0.641868431
Williamson,TN,0.253551662,0.694574682
Wilson,TX,0.347163328,0.607220337
Tennessee,TX,0.198444955,0.777581434
Anderson,TX,0.16912806,0.794456808
Andrews,TX,0.252014309,0.724415767
Angelina,TX,0.234493912,0.73630137
Aransas,TX,0.091991595,0.883959841
Archer,TX,0.068560235,0.904995103
Armstrong,TX,0.340159438,0.630293279
Atascosa,TX,0.189017435,0.785155613
Austin,TX,0.22141662,0.749581707
Bailey,TX,0.168917596,0.798884322
Bandera,TX,0.368707483,0.569614512
Bastrop,TX,0.127418279,0.845230153
Baylor,TX,0.405892752,0.559104302
Bee,TX,0.394990648,0.543338105
Bell,TX,0.537443615,0.404210409
Bexar,TX,0.21882146,0.740897098
Blanco,TX,0.084931507,0.904109589
Borden,TX,0.162450744,0.805770942
Bosque,TX,0.255418762,0.720305185
Bowie,TX,0.356491529,0.600679975
Brazoria,TX,0.344006189,0.576363988
Brazos,TX,0.440498589,0.488476011
Brewster,TX,0.123641304,0.849184783
Briscoe,TX,0.74614792,0.236132512
Brooks,TX,0.115571082,0.856766006
Brown,TX,0.214224138,0.763793103
Burleson,TX,0.197719225,0.762237034
Burnet,TX,0.393742815,0.549433404
Caldwell,TX,0.303699455,0.665041583
Calhoun,TX,0.101989604,0.872020075
Callahan,TX,0.645119951,0.320072981
Cameron,TX,0.277410832,0.704755614
Camp,TX,0.084008097,0.883940621
Carson,TX,0.193697343,0.787913156
Cass,TX,0.263395093,0.708062093
Castro,TX,0.175100974,0.79229033
Chambers,TX,0.206611078,0.769446099
Cherokee,TX,0.121401152,0.864683301
Childress,TX,0.106815464,0.872259864
Clay,TX,0.210876804,0.753607103
Cochran,TX,0.098383696,0.888966971
Coke,TX,0.106505627,0.872083448
Coleman,TX,0.38587383,0.551584666
Collin,TX,0.125432526,0.850346021
Collingsworth,TX,0.233407729,0.742981323
Colorado,TX,0.228987745,0.725915919
Comal,TX,0.150658774,0.827382089
Comanche,TX,0.138576779,0.828651685
Concho,TX,0.147414604,0.826136008
Cooke,TX,0.277433846,0.669752917
Coryell,TX,0.150326797,0.826797386
Cottle,TX,0.216040462,0.757947977
Crane,TX,0.266666667,0.702508961
Crockett,TX,0.270833333,0.683449074
Crosby,TX,0.591916558,0.36505867
Culberson,TX,0.143782383,0.816709845
Dallam,TX,0.602182107,0.343412801
Dallas,TX,0.234353073,0.739825989
Dawson,TX,0.281072106,0.690464896
Deaf Smith,TX,0.175361683,0.804910127
Delta,TX,0.371310419,0.571256843
Denton,TX,0.169929866,0.806399766
DeWitt,TX,0.140814081,0.830583058
Dickens,TX,0.67379845,0.302015504
Dimmit,TX,0.130375427,0.836177474
Donley,TX,0.667706334,0.315738964
Duval,TX,0.111446216,0.863277323
Eastland,TX,0.28056392,0.684916507
Ector,TX,0.282385834,0.695246971
Edwards,TX,0.684705588,0.257092839
El Paso,TX,0.253517392,0.700998284
Ellis,TX,0.15547398,0.806881163
Erath,TX,0.320884146,0.655678354
Falls,TX,0.177017602,0.79275988
Fannin,TX,0.191873993,0.782441382
Fayette,TX,0.233082707,0.731636784
Fisher,TX,0.222052067,0.752424706
Floyd,TX,0.220272904,0.746588694
Foard,TX,0.513939237,0.447562828
Fort Bend,TX,0.151826484,0.818493151
Franklin,TX,0.191436752,0.784226965
Freestone,TX,0.555454545,0.421818182
Frio,TX,0.129220779,0.845670996
Gaines,TX,0.355223225,0.600123675
Galveston,TX,0.154986523,0.825471698
Garza,TX,0.17314969,0.790525201
Gillespie,TX,0.056291391,0.915562914
Glasscock,TX,0.262405609,0.706580367
Goliad,TX,0.247440542,0.72247598
Gonzales,TX,0.094665766,0.87778528
Gray,TX,0.217247343,0.745001687
Grayson,TX,0.279695322,0.688974586
Gregg,TX,0.230147907,0.741109829
Grimes,TX,0.316415188,0.630249643
Guadalupe,TX,0.237186724,0.718672387
Hale,TX,0.150320807,0.818515124
Hall,TX,0.132320442,0.845303867
Hamilton,TX,0.087827427,0.888546482
Hansford,TX,0.164573695,0.797752809
Hardeman,TX,0.122036874,0.860667252
Hardin,TX,0.539522541,0.416088718
Harris,TX,0.269361157,0.706230224
Harrison,TX,0.088627049,0.886270492
Hartley,TX,0.17740113,0.792655367
Haskell,TX,0.460395765,0.468737875
Hays,TX,0.106220657,0.857981221
Hemphill,TX,0.188683641,0.787152604
Henderson,TX,0.681213018,0.278897757
Hidalgo,TX,0.196376253,0.779336931
Hill,TX,0.172343045,0.794556148
Hockley,TX,0.152615947,0.814180184
Hood,TX,0.185404048,0.790884917
Hopkins,TX,0.236801149,0.742846881
Houston,TX,0.202911842,0.760862089
Howard,TX,0.371986223,0.57749713
Hudspeth,TX,0.202700133,0.757748621
Hunt,TX,0.10472103,0.863519313
Hutchinson,TX,0.117493473,0.861618799
Irion,TX,0.093731343,0.887462687
Jack,TX,0.170501697,0.804602037
Jackson,TX,0.193009911,0.790595424
Jasper,TX,0.354324097,0.583543241
Jeff Davis,TX,0.484409596,0.489191719
Jefferson,TX,0.771590373,0.202925908
Jim Hogg,TX,0.540754504,0.437838274
Jim Wells,TX,0.19074402,0.770440579
Johnson,TX,0.15704698,0.808557047
Jones,TX,0.272748928,0.706288709
Karnes,TX,0.249073064,0.716999879
Kaufman,TX,0.179608539,0.774047232
Kendall,TX,0.532258065,0.451612903
Kenedy,TX,0.1359447,0.829493088
Kent,TX,0.200927158,0.760913422
Kerr,TX,0.105532787,0.869364754
Kimble,TX,0.031446541,0.937106918
King,TX,0.32027972,0.654545455
Kinney,TX,0.491916136,0.455512673
Kleberg,TX,0.180687637,0.788588149
Knox,TX,0.192520552,0.782386761
Lamar,TX,0.192991239,0.778723404
Lamb,TX,0.180743449,0.778184034
Lampasas,TX,0.548324429,0.423506557
La Salle,TX,0.135025967,0.847893826
Lavaca,TX,0.209210125,0.761970113
Lee,TX,0.122193843,0.85912085
Leon,TX,0.200354391,0.77850579
Liberty,TX,0.229745445,0.748933971
Limestone,TX,0.101351351,0.87012012
Lipscomb,TX,0.172477917,0.805206881
Live Oak,TX,0.174691299,0.794390734
Llano,TX,0.061538462,0.892307692
Loving,TX,0.283023441,0.663054346
Lubbock,TX,0.200597312,0.769537083
Lynn,TX,0.155333548,0.822429907
McCulloch,TX,0.342244704,0.610306671
McLennan,TX,0.080160321,0.909819639
McMullen,TX,0.205409186,0.781301003
Madison,TX,0.274893818,0.70386975
Marion,TX,0.150964813,0.825766175
Martin,TX,0.172095284,0.805055907
Mason,TX,0.286979337,0.685962611
Matagorda,TX,0.765160436,0.207241684
Maverick,TX,0.268699988,0.700742201
Medina,TX,0.178240741,0.789351852
Menard,TX,0.203710477,0.751300496
Midland,TX,0.236726685,0.734533703
Milam,TX,0.108240535,0.869042316
Mills,TX,0.161202186,0.810564663
Mitchell,TX,0.102859135,0.874709437
Montague,TX,0.222603738,0.730019815
Montgomery,TX,0.207797123,0.752649508
Moore,TX,0.286547356,0.692941886
Morris,TX,0.06504065,0.920325203
Motley,TX,0.302625763,0.652948457
Nacogdoches,TX,0.243534352,0.729872817
Navarro,TX,0.208890495,0.774846404
Newton,TX,0.211859172,0.731315627
Nolan,TX,0.471222643,0.48624108
Nueces,TX,0.091272485,0.875416389
Ochiltree,TX,0.0818468,0.891920252
Oldham,TX,0.17921875,0.79728125
Orange,TX,0.16630964,0.806621227
Palo Pinto,TX,0.176171275,0.810771889
Panola,TX,0.146857455,0.817941813
Parker,TX,0.196674777,0.776561233
Parmer,TX,0.371326165,0.589725209
Pecos,TX,0.210910739,0.764456982
Polk,TX,0.265582186,0.680864347
Potter,TX,0.660326087,0.295289855
Presidio,TX,0.133588598,0.844075729
Rains,TX,0.15407421,0.800331461
Randall,TX,0.184734513,0.784292035
Reagan,TX,0.155859607,0.822129685
Real,TX,0.222631273,0.76070529
Red River,TX,0.521042714,0.445037688
Reeves,TX,0.350746269,0.620759837
Refugio,TX,0.036101083,0.945848375
Roberts,TX,0.313148543,0.663539446
Robertson,TX,0.240293678,0.708088601
Rockwall,TX,0.119777895,0.859333686
Runnels,TX,0.205654855,0.766959339
Rusk,TX,0.132014621,0.859600086
Sabine,TX,0.254973382,0.734659569
San Augustine,TX,0.197041477,0.779174321
San Jacinto,TX,0.363455855,0.601680827
San Patricio,TX,0.124310564,0.859142978
San Saba,TX,0.196411709,0.775259679
Schleicher,TX,0.137989458,0.830195783
